item_id,timestamp,target
60.125_5.125,03-02-2005,27.82
60.125_5.125,04-02-2005,28.18
60.125_5.125,05-02-2005,28.38
60.125_5.125,06-02-2005,28.31
60.125_5.125,07-02-2005,28.16
60.125_5.125,08-02-2005,28.35
60.125_5.125,09-02-2005,28.42
60.125_5.125,10-02-2005,28.53
60.125_5.125,11-02-2005,28.51
60.125_5.125,12-02-2005,28.58
60.125_5.125,13-02-2005,28.64
60.125_5.125,14-02-2005,28.47
60.125_5.125,15-02-2005,28.44
60.125_5.125,16-02-2005,28.4
60.125_5.125,17-02-2005,28.34
60.125_5.125,18-02-2005,28.35
60.125_5.125,19-02-2005,28.3
60.125_5.125,20-02-2005,28.53
60.125_5.125,21-02-2005,28.71
60.125_5.125,22-02-2005,28.49
60.125_5.125,23-02-2005,28.6
60.125_5.125,24-02-2005,28.72
60.125_5.125,25-02-2005,28.88
60.125_5.125,26-02-2005,29.02
60.125_5.125,27-02-2005,28.75
60.125_5.125,28-02-2005,28.6
60.125_5.125,01-03-2005,28.41
60.125_5.125,02-03-2005,28.73
60.125_5.125,03-03-2005,29.07
60.125_5.125,04-03-2005,29.07
60.125_5.125,05-03-2005,29.24
60.125_5.125,06-03-2005,29.41
60.125_5.125,07-03-2005,29.5
60.125_5.125,08-03-2005,29.49
60.125_5.125,09-03-2005,29.27
60.125_5.125,10-03-2005,28.88
60.125_5.125,11-03-2005,28.49
60.125_5.125,12-03-2005,28.61
60.125_5.125,13-03-2005,28.63
60.125_5.125,14-03-2005,28.38
60.125_5.125,15-03-2005,27.83
60.125_5.125,16-03-2005,28.1
60.125_5.125,17-03-2005,28.57
60.125_5.125,18-03-2005,28.78
60.125_5.125,19-03-2005,29.09
60.125_5.125,20-03-2005,28.78
60.125_5.125,21-03-2005,29.04
60.125_5.125,22-03-2005,29.09
60.125_5.125,23-03-2005,29.15
60.125_5.125,24-03-2005,29.45
60.125_5.125,25-03-2005,29.49
60.125_5.125,26-03-2005,29.31
60.125_5.125,27-03-2005,29.31
60.125_5.125,28-03-2005,29.57
60.125_5.125,29-03-2005,29.44
60.125_5.125,30-03-2005,29.23
60.125_5.125,31-03-2005,29.09
60.125_5.125,01-04-2005,28.96
60.125_5.125,02-04-2005,28.95
60.125_5.125,03-04-2005,29.14
60.125_5.125,04-04-2005,29.38
60.125_5.125,05-04-2005,29.87
60.125_5.125,06-04-2005,29.63
60.125_5.125,07-04-2005,29.67
60.125_5.125,08-04-2005,29.85
60.125_5.125,09-04-2005,29.57
60.125_5.125,10-04-2005,29.85
60.125_5.125,11-04-2005,30.22
60.125_5.125,12-04-2005,29.9
60.125_5.125,13-04-2005,30.18
60.125_5.125,14-04-2005,30.63
60.125_5.125,15-04-2005,30.66
60.125_5.125,16-04-2005,30.68
60.125_5.125,17-04-2005,30.33
60.125_5.125,18-04-2005,29.7
60.125_5.125,19-04-2005,30.17
60.125_5.125,20-04-2005,30.14
60.125_5.125,21-04-2005,29.86
60.125_5.125,22-04-2005,29.57
60.125_5.125,23-04-2005,29.69
60.125_5.125,24-04-2005,29.89
60.125_5.125,25-04-2005,29.71
60.125_5.125,26-04-2005,29.69
60.125_5.125,27-04-2005,29.6
60.125_5.125,28-04-2005,29.49
60.125_5.125,29-04-2005,29.18
60.125_5.125,30-04-2005,29.06
60.125_5.125,01-05-2005,29.74
60.125_5.125,02-05-2005,29.87
60.125_5.125,03-05-2005,29.89
60.125_5.125,04-05-2005,29.89
60.125_5.125,05-05-2005,29.89
60.125_5.125,06-05-2005,29.53
60.125_5.125,07-05-2005,29.44
60.125_5.125,08-05-2005,29.43
60.125_5.125,09-05-2005,29.29
60.125_5.125,10-05-2005,29.44
60.125_5.125,11-05-2005,29.6
60.125_5.125,12-05-2005,29.57
60.125_5.125,13-05-2005,29.92
60.125_5.125,14-05-2005,30.42
60.125_5.125,15-05-2005,30.21
60.125_5.125,16-05-2005,30.52
60.125_5.125,17-05-2005,30.48
60.125_5.125,18-05-2005,30.9
60.125_5.125,19-05-2005,31.01
60.125_5.125,20-05-2005,31.1
60.125_5.125,21-05-2005,30.63
60.125_5.125,22-05-2005,30.34
60.125_5.125,23-05-2005,30.05
60.125_5.125,24-05-2005,30.13
60.125_5.125,25-05-2005,30.15
60.125_5.125,26-05-2005,30.15
60.125_5.125,27-05-2005,30.1
60.125_5.125,28-05-2005,30.65
60.125_5.125,29-05-2005,30.61
60.125_5.125,30-05-2005,30.49
60.125_5.125,31-05-2005,30.23
60.125_5.125,01-06-2005,30.58
60.125_5.125,02-06-2005,30.43
60.125_5.125,03-06-2005,30.26
60.125_5.125,04-06-2005,30.42
60.125_5.125,05-06-2005,30.5
60.125_5.125,06-06-2005,30.17
60.125_5.125,07-06-2005,30.27
60.125_5.125,08-06-2005,29.61
60.125_5.125,09-06-2005,29.39
60.125_5.125,10-06-2005,29.16
60.125_5.125,11-06-2005,29.15
60.125_5.125,12-06-2005,29.1
60.125_5.125,13-06-2005,28.96
60.125_5.125,14-06-2005,28.92
60.125_5.125,15-06-2005,29.42
60.125_5.125,16-06-2005,29.41
60.125_5.125,17-06-2005,29.23
60.125_5.125,18-06-2005,29.6
60.125_5.125,19-06-2005,29.66
60.125_5.125,20-06-2005,29.83
60.125_5.125,21-06-2005,29.72
60.125_5.125,22-06-2005,29.18
60.125_5.125,23-06-2005,29.62
60.125_5.125,24-06-2005,29.74
60.125_5.125,25-06-2005,29.56
60.125_5.125,26-06-2005,29.49
60.125_5.125,27-06-2005,29.32
60.125_5.125,28-06-2005,29.17
60.125_5.125,29-06-2005,28.9
60.125_5.125,30-06-2005,28.63
60.125_5.125,01-07-2005,28.52
60.125_5.125,02-07-2005,29.15
60.125_5.125,03-07-2005,29.16
60.125_5.125,04-07-2005,29.15
60.125_5.125,05-07-2005,28.99
60.125_5.125,06-07-2005,28.98
60.125_5.125,07-07-2005,29.12
60.125_5.125,08-07-2005,29.05
60.125_5.125,09-07-2005,28.15
60.125_5.125,10-07-2005,27.83
60.125_5.125,11-07-2005,27.75
60.125_5.125,12-07-2005,28.3
60.125_5.125,13-07-2005,28.59
60.125_5.125,14-07-2005,28.61
60.125_5.125,15-07-2005,28.32
60.125_5.125,16-07-2005,27.52
60.125_5.125,17-07-2005,27.49
60.125_5.125,18-07-2005,27.4
60.125_5.125,19-07-2005,27.33
60.125_5.125,20-07-2005,27.62
60.125_5.125,21-07-2005,27.64
60.125_5.125,22-07-2005,27.23
60.125_5.125,23-07-2005,27.1
60.125_5.125,24-07-2005,28.09
60.125_5.125,25-07-2005,28.19
60.125_5.125,26-07-2005,28.2
60.125_5.125,27-07-2005,28.08
60.125_5.125,28-07-2005,27.94
60.125_5.125,29-07-2005,27.86
60.125_5.125,30-07-2005,27.84
60.125_5.125,31-07-2005,28.14
60.125_5.125,01-08-2005,28.19
60.125_5.125,02-08-2005,28.01
60.125_5.125,03-08-2005,27.67
60.125_5.125,04-08-2005,27.55
60.125_5.125,05-08-2005,27.42
60.125_5.125,06-08-2005,27.74
60.125_5.125,07-08-2005,27.93
60.125_5.125,08-08-2005,27.77
60.125_5.125,09-08-2005,27.49
60.125_5.125,10-08-2005,27.39
60.125_5.125,11-08-2005,28.41
60.125_5.125,12-08-2005,28.06
60.125_5.125,13-08-2005,27.93
60.125_5.125,14-08-2005,27.84
60.125_5.125,15-08-2005,27.86
60.125_5.125,16-08-2005,28.08
60.125_5.125,17-08-2005,28.39
60.125_5.125,18-08-2005,28.05
60.125_5.125,19-08-2005,27.88
60.125_5.125,20-08-2005,27.84
60.125_5.125,21-08-2005,27.92
60.125_5.125,22-08-2005,28.88
60.125_5.125,23-08-2005,29.02
60.125_5.125,24-08-2005,28.87
60.125_5.125,25-08-2005,28.79
60.125_5.125,26-08-2005,28.95
60.125_5.125,27-08-2005,28.89
60.125_5.125,28-08-2005,28.84
60.125_5.125,29-08-2005,28.74
60.125_5.125,30-08-2005,28.75
60.125_5.125,31-08-2005,28.76
60.125_5.125,01-09-2005,28.79
60.125_5.125,02-09-2005,27.96
60.125_5.125,03-09-2005,27.78
60.125_5.125,04-09-2005,28.3
60.125_5.125,05-09-2005,28.38
60.125_5.125,06-09-2005,28.2
60.125_5.125,07-09-2005,27.74
60.125_5.125,08-09-2005,27.71
60.125_5.125,09-09-2005,27.66
60.125_5.125,10-09-2005,27.46
60.125_5.125,11-09-2005,27.61
60.125_5.125,12-09-2005,27.5
60.125_5.125,13-09-2005,27.49
60.125_5.125,14-09-2005,27.54
60.125_5.125,15-09-2005,27.88
60.125_5.125,16-09-2005,28.04
60.125_5.125,17-09-2005,28.18
60.125_5.125,18-09-2005,28.57
60.125_5.125,19-09-2005,28.81
60.125_5.125,20-09-2005,28.25
60.125_5.125,21-09-2005,28.7
60.125_5.125,22-09-2005,28.78
60.125_5.125,23-09-2005,28.88
60.125_5.125,24-09-2005,28.94
60.125_5.125,25-09-2005,29.12
60.125_5.125,26-09-2005,29.5
60.125_5.125,27-09-2005,29.77
60.125_5.125,28-09-2005,29.71
60.125_5.125,29-09-2005,29.57
60.125_5.125,30-09-2005,29.36
60.125_5.125,01-10-2005,29.17
60.125_5.125,02-10-2005,29.22
60.125_5.125,03-10-2005,29.05
60.125_5.125,04-10-2005,28.98
60.125_5.125,05-10-2005,28.48
60.125_5.125,06-10-2005,28.38
60.125_5.125,07-10-2005,28.21
60.125_5.125,08-10-2005,28.54
60.125_5.125,09-10-2005,28.86
60.125_5.125,10-10-2005,29.25
60.125_5.125,11-10-2005,29.4
60.125_5.125,12-10-2005,29.05
60.125_5.125,13-10-2005,28.85
60.125_5.125,14-10-2005,29.04
60.125_5.125,15-10-2005,29.08
60.125_5.125,16-10-2005,29.15
60.125_5.125,17-10-2005,28.53
60.125_5.125,18-10-2005,28.31
60.125_5.125,19-10-2005,28.13
60.125_5.125,20-10-2005,28.14
60.125_5.125,21-10-2005,28.03
60.125_5.125,22-10-2005,27.99
60.125_5.125,23-10-2005,28.06
60.125_5.125,24-10-2005,28.43
60.125_5.125,25-10-2005,28.55
60.125_5.125,26-10-2005,28.72
60.125_5.125,27-10-2005,28.56
60.125_5.125,28-10-2005,28.35
60.125_5.125,29-10-2005,28.25
60.125_5.125,30-10-2005,28.8
60.125_5.125,31-10-2005,28.78
60.125_5.125,01-11-2005,28.56
60.125_5.125,02-11-2005,28.88
60.125_5.125,03-11-2005,28.64
60.125_5.125,04-11-2005,28.24
60.125_5.125,05-11-2005,28.12
60.125_5.125,06-11-2005,28.19
60.125_5.125,07-11-2005,28.78
60.125_5.125,08-11-2005,28.77
60.125_5.125,09-11-2005,28.66
60.125_5.125,10-11-2005,28.43
60.125_5.125,11-11-2005,28.37
60.125_5.125,12-11-2005,28.17
60.125_5.125,13-11-2005,28.04
60.125_5.125,14-11-2005,28.41
60.125_5.125,15-11-2005,28.64
60.125_5.125,16-11-2005,29.31
60.125_5.125,17-11-2005,29.02
60.125_5.125,18-11-2005,28.67
60.125_5.125,19-11-2005,28.7
60.125_5.125,20-11-2005,28.52
60.125_5.125,21-11-2005,28.47
60.125_5.125,22-11-2005,28.4
60.125_5.125,23-11-2005,28.35
60.125_5.125,24-11-2005,28.45
60.125_5.125,25-11-2005,28.21
60.125_5.125,26-11-2005,28.02
60.125_5.125,27-11-2005,27.55
60.125_5.125,28-11-2005,27.91
60.125_5.125,29-11-2005,28.12
60.125_5.125,30-11-2005,28.16
60.125_5.125,01-12-2005,27.79
60.125_5.125,02-12-2005,27.58
60.125_5.125,03-12-2005,27.8
60.125_5.125,04-12-2005,27.89
60.125_5.125,05-12-2005,28.04
60.125_5.125,06-12-2005,28.33
60.125_5.125,07-12-2005,28.67
60.125_5.125,08-12-2005,28.79
60.125_5.125,09-12-2005,28.42
60.125_5.125,10-12-2005,28
60.125_5.125,11-12-2005,27.75
60.125_5.125,12-12-2005,27.54
60.125_5.125,13-12-2005,27.51
60.125_5.125,14-12-2005,27.63
60.125_5.125,15-12-2005,27.69
60.125_5.125,16-12-2005,27.77
60.125_5.125,17-12-2005,27.53
60.125_5.125,18-12-2005,27.31
60.125_5.125,19-12-2005,27.32
60.125_5.125,20-12-2005,27.42
60.125_5.125,21-12-2005,27.41
60.125_5.125,22-12-2005,27.36
60.125_5.125,23-12-2005,27.2
60.125_5.125,24-12-2005,27.02
60.125_5.125,25-12-2005,26.8
60.125_5.125,26-12-2005,26.32
60.125_5.125,27-12-2005,27.16
60.125_5.125,28-12-2005,27.36
60.125_5.125,29-12-2005,27.41
60.125_5.125,30-12-2005,27.19
60.125_5.125,31-12-2005,26.99
60.125_5.125,01-01-2006,26.95
60.125_5.125,02-01-2006,27.06
60.125_5.125,03-01-2006,27.27
60.125_5.125,04-01-2006,27.27
60.125_5.125,05-01-2006,27.05
60.125_5.125,06-01-2006,26.82
60.125_5.125,07-01-2006,27.04
60.125_5.125,08-01-2006,26.67
60.125_5.125,09-01-2006,26.36
60.125_5.125,10-01-2006,26.46
60.125_5.125,11-01-2006,26.85
60.125_5.125,12-01-2006,26.97
60.125_5.125,13-01-2006,26.98
60.125_5.125,14-01-2006,27.03
60.125_5.125,15-01-2006,27.62
60.125_5.125,16-01-2006,27.73
60.125_5.125,17-01-2006,27.37
60.125_5.125,18-01-2006,27.22
60.125_5.125,19-01-2006,27.49
60.125_5.125,20-01-2006,27.43
60.125_5.125,21-01-2006,27.13
60.125_5.125,22-01-2006,26.95
60.125_5.125,23-01-2006,26.89
60.125_5.125,24-01-2006,26.89
60.125_5.125,25-01-2006,26.71
60.125_5.125,26-01-2006,26.53
60.125_5.125,27-01-2006,26.55
60.125_5.125,28-01-2006,26.94
60.125_5.125,29-01-2006,27.32
60.125_5.125,30-01-2006,27.52
60.125_5.125,31-01-2006,27.44
60.125_5.125,01-02-2006,27.25
60.125_5.125,02-02-2006,27.18
60.125_5.125,03-02-2006,27.28
60.125_5.125,04-02-2006,27.62
60.125_5.125,05-02-2006,27.81
60.125_5.125,06-02-2006,27.58
60.125_5.125,07-02-2006,27.29
60.125_5.125,08-02-2006,27.83
60.125_5.125,09-02-2006,27.89
60.125_5.125,10-02-2006,27.62
60.125_5.125,11-02-2006,27.47
60.125_5.125,12-02-2006,27.86
60.125_5.125,13-02-2006,27.98
60.125_5.125,14-02-2006,28.08
60.125_5.125,15-02-2006,28.05
60.125_5.125,16-02-2006,27.91
60.125_5.125,17-02-2006,27.79
60.125_5.125,18-02-2006,27.73
60.125_5.125,19-02-2006,27.77
60.125_5.125,20-02-2006,27.98
60.125_5.125,21-02-2006,27.83
60.125_5.125,22-02-2006,27.91
60.125_5.125,23-02-2006,28.54
60.125_5.125,24-02-2006,28.62
60.125_5.125,25-02-2006,28.49
60.125_5.125,26-02-2006,28.31
60.125_5.125,27-02-2006,28.04
60.125_5.125,28-02-2006,28.45
60.125_5.125,01-03-2006,28.55
60.125_5.125,02-03-2006,28.56
60.125_5.125,03-03-2006,28.4
60.125_5.125,04-03-2006,28.48
60.125_5.125,05-03-2006,28.74
60.125_5.125,06-03-2006,28.54
60.125_5.125,07-03-2006,28.82
60.125_5.125,08-03-2006,29.11
60.125_5.125,09-03-2006,29.15
60.125_5.125,10-03-2006,29.04
60.125_5.125,11-03-2006,28.81
60.125_5.125,12-03-2006,28.66
60.125_5.125,13-03-2006,28.72
60.125_5.125,14-03-2006,28.75
60.125_5.125,15-03-2006,28.58
60.125_5.125,16-03-2006,28.66
60.125_5.125,17-03-2006,28.84
60.125_5.125,18-03-2006,28.78
60.125_5.125,19-03-2006,28.55
60.125_5.125,20-03-2006,28.55
60.125_5.125,21-03-2006,28.64
60.125_5.125,22-03-2006,28.69
60.125_5.125,23-03-2006,29.21
60.125_5.125,24-03-2006,29.29
60.125_5.125,25-03-2006,29.06
60.125_5.125,26-03-2006,29.35
60.125_5.125,27-03-2006,29.63
60.125_5.125,28-03-2006,29.5
60.125_5.125,29-03-2006,29.3
60.125_5.125,30-03-2006,29.46
60.125_5.125,31-03-2006,29.8
60.125_5.125,01-04-2006,29.82
60.125_5.125,02-04-2006,29.83
60.125_5.125,03-04-2006,30.09
60.125_5.125,04-04-2006,30.15
60.125_5.125,05-04-2006,29.96
60.125_5.125,06-04-2006,29.73
60.125_5.125,07-04-2006,29.61
60.125_5.125,08-04-2006,29.6
60.125_5.125,09-04-2006,29.45
60.125_5.125,10-04-2006,28.89
60.125_5.125,11-04-2006,28.57
60.125_5.125,12-04-2006,29.67
60.125_5.125,13-04-2006,29.92
60.125_5.125,14-04-2006,30.01
60.125_5.125,15-04-2006,29.93
60.125_5.125,16-04-2006,29.65
60.125_5.125,17-04-2006,30.43
60.125_5.125,18-04-2006,30.49
60.125_5.125,19-04-2006,30.37
60.125_5.125,20-04-2006,30.22
60.125_5.125,21-04-2006,30.46
60.125_5.125,22-04-2006,30.98
60.125_5.125,23-04-2006,30.93
60.125_5.125,24-04-2006,30.81
60.125_5.125,25-04-2006,30.85
60.125_5.125,26-04-2006,31.15
60.125_5.125,27-04-2006,30.53
60.125_5.125,28-04-2006,30.24
60.125_5.125,29-04-2006,30.29
60.125_5.125,30-04-2006,30.27
60.125_5.125,01-05-2006,30.49
60.125_5.125,02-05-2006,30.33
60.125_5.125,03-05-2006,30.19
60.125_5.125,04-05-2006,30.34
60.125_5.125,05-05-2006,30.39
60.125_5.125,06-05-2006,30.49
60.125_5.125,07-05-2006,30.57
60.125_5.125,08-05-2006,30.76
60.125_5.125,09-05-2006,30.96
60.125_5.125,10-05-2006,30.85
60.125_5.125,11-05-2006,30.45
60.125_5.125,12-05-2006,30.19
60.125_5.125,13-05-2006,29.81
60.125_5.125,14-05-2006,29.67
60.125_5.125,15-05-2006,30.05
60.125_5.125,16-05-2006,30.07
60.125_5.125,17-05-2006,30.24
60.125_5.125,18-05-2006,30.34
60.125_5.125,19-05-2006,30.3
60.125_5.125,20-05-2006,29.49
60.125_5.125,21-05-2006,30.65
60.125_5.125,22-05-2006,31.13
60.125_5.125,23-05-2006,31.06
60.125_5.125,24-05-2006,29.99
60.125_5.125,25-05-2006,29.64
60.125_5.125,26-05-2006,29.3
60.125_5.125,27-05-2006,28.76
60.125_5.125,28-05-2006,28.7
60.125_5.125,29-05-2006,29.36
60.125_5.125,30-05-2006,29.19
60.125_5.125,31-05-2006,29.01
60.125_5.125,01-06-2006,29.04
60.125_5.125,02-06-2006,29.05
60.125_5.125,03-06-2006,28.91
60.125_5.125,04-06-2006,28.89
60.125_5.125,05-06-2006,28.89
60.125_5.125,06-06-2006,28.94
60.125_5.125,07-06-2006,30.09
60.125_5.125,08-06-2006,30.13
60.125_5.125,09-06-2006,30.12
60.125_5.125,10-06-2006,30.19
60.125_5.125,11-06-2006,30.12
60.125_5.125,12-06-2006,30.21
60.125_5.125,13-06-2006,30.19
60.125_5.125,14-06-2006,30.23
60.125_5.125,15-06-2006,30.15
60.125_5.125,16-06-2006,30.34
60.125_5.125,17-06-2006,30.38
60.125_5.125,18-06-2006,30.37
60.125_5.125,19-06-2006,30.35
60.125_5.125,20-06-2006,29.96
60.125_5.125,21-06-2006,29.97
60.125_5.125,22-06-2006,29.98
60.125_5.125,23-06-2006,29.94
60.125_5.125,24-06-2006,28.98
60.125_5.125,25-06-2006,28.92
60.125_5.125,26-06-2006,28.92
60.125_5.125,27-06-2006,28.9
60.125_5.125,28-06-2006,29.2
60.125_5.125,29-06-2006,28.92
60.125_5.125,30-06-2006,28.64
60.125_5.125,01-07-2006,28.8
60.125_5.125,02-07-2006,28.81
60.125_5.125,03-07-2006,28.04
60.125_5.125,04-07-2006,28.02
60.125_5.125,05-07-2006,27.64
60.125_5.125,06-07-2006,27.24
60.125_5.125,07-07-2006,27.32
60.125_5.125,08-07-2006,27.64
60.125_5.125,09-07-2006,27.67
60.125_5.125,10-07-2006,27.64
60.125_5.125,11-07-2006,27.41
60.125_5.125,12-07-2006,27.41
60.125_5.125,13-07-2006,27.57
60.125_5.125,14-07-2006,27.68
60.125_5.125,15-07-2006,27.5
60.125_5.125,16-07-2006,27.52
60.125_5.125,17-07-2006,27.54
60.125_5.125,18-07-2006,27.56
60.125_5.125,19-07-2006,27.57
60.125_5.125,20-07-2006,27.27
60.125_5.125,21-07-2006,27.19
60.125_5.125,22-07-2006,27.12
60.125_5.125,23-07-2006,27.08
60.125_5.125,24-07-2006,27.81
60.125_5.125,25-07-2006,27.97
60.125_5.125,26-07-2006,28.17
60.125_5.125,27-07-2006,28.15
60.125_5.125,28-07-2006,27.83
60.125_5.125,29-07-2006,27.66
60.125_5.125,30-07-2006,27.64
60.125_5.125,31-07-2006,27.77
60.125_5.125,01-08-2006,27.97
60.125_5.125,02-08-2006,27.92
60.125_5.125,03-08-2006,27.47
60.125_5.125,04-08-2006,26.93
60.125_5.125,05-08-2006,26.91
60.125_5.125,06-08-2006,27.07
60.125_5.125,07-08-2006,28.44
60.125_5.125,08-08-2006,28.58
60.125_5.125,09-08-2006,28.63
60.125_5.125,10-08-2006,28.28
60.125_5.125,11-08-2006,28.07
60.125_5.125,12-08-2006,28.23
60.125_5.125,13-08-2006,28.33
60.125_5.125,14-08-2006,28.29
60.125_5.125,15-08-2006,28.16
60.125_5.125,16-08-2006,28.26
60.125_5.125,17-08-2006,28.31
60.125_5.125,18-08-2006,28.36
60.125_5.125,19-08-2006,28.35
60.125_5.125,20-08-2006,28.33
60.125_5.125,21-08-2006,28.5
60.125_5.125,22-08-2006,29.04
60.125_5.125,23-08-2006,28.99
60.125_5.125,24-08-2006,28.52
60.125_5.125,25-08-2006,28.3
60.125_5.125,26-08-2006,28.45
60.125_5.125,27-08-2006,28.87
60.125_5.125,28-08-2006,28.92
60.125_5.125,29-08-2006,28.81
60.125_5.125,30-08-2006,28.54
60.125_5.125,31-08-2006,28.71
60.125_5.125,01-09-2006,28.79
60.125_5.125,02-09-2006,28.69
60.125_5.125,03-09-2006,28.29
60.125_5.125,04-09-2006,28.2
60.125_5.125,05-09-2006,28.41
60.125_5.125,06-09-2006,28.46
60.125_5.125,07-09-2006,28.18
60.125_5.125,08-09-2006,28.15
60.125_5.125,09-09-2006,28.06
60.125_5.125,10-09-2006,27.81
60.125_5.125,11-09-2006,27.5
60.125_5.125,12-09-2006,27.5
60.125_5.125,13-09-2006,27.77
60.125_5.125,14-09-2006,27.8
60.125_5.125,15-09-2006,27.73
60.125_5.125,16-09-2006,27.52
60.125_5.125,17-09-2006,27.71
60.125_5.125,18-09-2006,27.89
60.125_5.125,19-09-2006,28.25
60.125_5.125,20-09-2006,28.34
60.125_5.125,21-09-2006,28.29
60.125_5.125,22-09-2006,27.92
60.125_5.125,23-09-2006,28
60.125_5.125,24-09-2006,28.01
60.125_5.125,25-09-2006,27.89
60.125_5.125,26-09-2006,27.96
60.125_5.125,27-09-2006,28.6
60.125_5.125,28-09-2006,28.72
60.125_5.125,29-09-2006,28.4
60.125_5.125,30-09-2006,28.51
60.125_5.125,01-10-2006,28.84
60.125_5.125,02-10-2006,29.07
60.125_5.125,03-10-2006,29.38
60.125_5.125,04-10-2006,29.74
60.125_5.125,05-10-2006,29.9
60.125_5.125,06-10-2006,29.58
60.125_5.125,07-10-2006,29.18
60.125_5.125,08-10-2006,29.09
60.125_5.125,09-10-2006,28.41
60.125_5.125,10-10-2006,28.43
60.125_5.125,11-10-2006,28.76
60.125_5.125,12-10-2006,28.81
60.125_5.125,13-10-2006,28.58
60.125_5.125,14-10-2006,28
60.125_5.125,15-10-2006,27.77
60.125_5.125,16-10-2006,27.92
60.125_5.125,17-10-2006,27.86
60.125_5.125,18-10-2006,27.94
60.125_5.125,19-10-2006,27.99
60.125_5.125,20-10-2006,27.94
60.125_5.125,21-10-2006,27.75
60.125_5.125,22-10-2006,27.93
60.125_5.125,23-10-2006,28.14
60.125_5.125,24-10-2006,27.7
60.125_5.125,25-10-2006,27.67
60.125_5.125,26-10-2006,27.81
60.125_5.125,27-10-2006,28.27
60.125_5.125,28-10-2006,28.6
60.125_5.125,29-10-2006,28.95
60.125_5.125,30-10-2006,29.52
60.125_5.125,31-10-2006,29.84
60.125_5.125,01-11-2006,29.66
60.125_5.125,02-11-2006,29.38
60.125_5.125,03-11-2006,29.41
60.125_5.125,04-11-2006,29.65
60.125_5.125,05-11-2006,30.15
60.125_5.125,06-11-2006,30.37
60.125_5.125,07-11-2006,29.51
60.125_5.125,08-11-2006,29.11
60.125_5.125,09-11-2006,29.37
60.125_5.125,10-11-2006,29.35
60.125_5.125,11-11-2006,28.98
60.125_5.125,12-11-2006,28.92
60.125_5.125,13-11-2006,28.81
60.125_5.125,14-11-2006,28.77
60.125_5.125,15-11-2006,28.11
60.125_5.125,16-11-2006,28.41
60.125_5.125,17-11-2006,28.56
60.125_5.125,18-11-2006,28.7
60.125_5.125,19-11-2006,28.77
60.125_5.125,20-11-2006,28.69
60.125_5.125,21-11-2006,28.84
60.125_5.125,22-11-2006,28.87
60.125_5.125,23-11-2006,28.48
60.125_5.125,24-11-2006,28.62
60.125_5.125,25-11-2006,28.72
60.125_5.125,26-11-2006,28.13
60.125_5.125,27-11-2006,27.84
60.125_5.125,28-11-2006,29.13
60.125_5.125,29-11-2006,29.15
60.125_5.125,30-11-2006,28.54
60.125_5.125,01-12-2006,27.85
60.125_5.125,02-12-2006,27.64
60.125_5.125,03-12-2006,27.86
60.125_5.125,04-12-2006,28.86
60.125_5.125,05-12-2006,28.75
60.125_5.125,06-12-2006,28.56
60.125_5.125,07-12-2006,28.22
60.125_5.125,08-12-2006,28.37
60.125_5.125,09-12-2006,27.68
60.125_5.125,10-12-2006,27.53
60.125_5.125,11-12-2006,28.22
60.125_5.125,12-12-2006,28.19
60.125_5.125,13-12-2006,28.08
60.125_5.125,14-12-2006,28.67
60.125_5.125,15-12-2006,28.47
60.125_5.125,16-12-2006,28.32
60.125_5.125,17-12-2006,28.47
60.125_5.125,18-12-2006,28.4
60.125_5.125,19-12-2006,28.27
60.125_5.125,20-12-2006,28.09
60.125_5.125,21-12-2006,28.17
60.125_5.125,22-12-2006,28.16
60.125_5.125,23-12-2006,28.15
60.125_5.125,24-12-2006,28.88
60.125_5.125,25-12-2006,28.88
60.125_5.125,26-12-2006,28.82
60.125_5.125,27-12-2006,28.51
60.125_5.125,28-12-2006,28.28
60.125_5.125,29-12-2006,28.23
60.125_5.125,30-12-2006,28.13
60.125_5.125,31-12-2006,28.26
60.125_5.125,01-01-2007,28.35
60.125_5.125,02-01-2007,28.48
60.125_5.125,03-01-2007,28.54
60.125_5.125,04-01-2007,28.35
60.125_5.125,05-01-2007,27.81
60.125_5.125,06-01-2007,27.58
60.125_5.125,07-01-2007,27.51
60.125_5.125,08-01-2007,27.47
60.125_5.125,09-01-2007,27.43
60.125_5.125,10-01-2007,27.32
60.125_5.125,11-01-2007,27.28
60.125_5.125,12-01-2007,27.36
60.125_5.125,13-01-2007,27.57
60.125_5.125,14-01-2007,27.77
60.125_5.125,15-01-2007,27.8
60.125_5.125,16-01-2007,27.82
60.125_5.125,17-01-2007,27.88
60.125_5.125,18-01-2007,28.06
60.125_5.125,19-01-2007,27.75
60.125_5.125,20-01-2007,28.27
60.125_5.125,21-01-2007,28.7
60.125_5.125,22-01-2007,28.56
60.125_5.125,23-01-2007,28.79
60.125_5.125,24-01-2007,28.93
60.125_5.125,25-01-2007,28.87
60.125_5.125,26-01-2007,28.63
60.125_5.125,27-01-2007,28.57
60.125_5.125,28-01-2007,28.53
60.125_5.125,29-01-2007,28.39
60.125_5.125,30-01-2007,28.49
60.125_5.125,31-01-2007,28.54
60.125_5.125,01-02-2007,28.73
60.125_5.125,02-02-2007,28.78
60.125_5.125,03-02-2007,28.76
60.125_5.125,04-02-2007,28.68
60.125_5.125,05-02-2007,28.66
60.125_5.125,06-02-2007,28.55
60.125_5.125,07-02-2007,28.29
60.125_5.125,08-02-2007,28.55
